id,iso_a2,country,lifespan,quantifier,country_code,country_name,x2020,x2021,x2022,x2023,x2024,x2025,x2026,x2027,x2028,x2029,x2030,x2031,x2032,x2033,x2034,x2035,x2036,x2037,x2038,x2039,x2040,qpct,totalnets
Full CD: 90% target,CG,Congo - Brazzaville,2,30,COG,Congo,5702174,5835806,5970424,6106869,6244548,6383738,6525028,6668564,6814649,6963560,7114987,7268403,7423724,7580970,7740041,7900720,8062410,8225004.000000001,8388788,8553624,8719512,0.3,5745994.199999999
Full CD: 90% target,CG,Congo - Brazzaville,2.5,24,COG,Congo,5702174,5835806,5970424,6106869,6244548,6383738,6525028,6668564,6814649,6963560,7114987,7268403,7423724,7580970,7740041,7900720,8062410,8225004.000000001,8388788,8553624,8719512,0.24,4596795.359999999
Full CD: 90% target,CG,Congo - Brazzaville,3,19,COG,Congo,5702174,5835806,5970424,6106869,6244548,6383738,6525028,6668564,6814649,6963560,7114987,7268403,7423724,7580970,7740041,7900720,8062410,8225004.000000001,8388788,8553624,8719512,0.19,3639129.66
Full CD: 90% target,CG,Congo - Brazzaville,3.5,15,COG,Congo,5702174,5835806,5970424,6106869,6244548,6383738,6525028,6668564,6814649,6963560,7114987,7268403,7423724,7580970,7740041,7900720,8062410,8225004.000000001,8388788,8553624,8719512,0.15,2872997.0999999996
Full CD: 90% target,CI,Côte d’Ivoire,1,44,CIV,Côte d'Ivoire,26811790,27478249,28160542,28873034,29603302,30344181,31095448,31857148,32630380,33415862,34211272,35016385,35831986,36657338,37489206,38326368,39169609,40018237,40870342,41725788,42586278,0.44,40058889.64
Full CD: 90% target,CI,Côte d’Ivoire,1.5,35,CIV,Côte d'Ivoire,26811790,27478249,28160542,28873034,29603302,30344181,31095448,31857148,32630380,33415862,34211272,35016385,35831986,36657338,37489206,38326368,39169609,40018237,40870342,41725788,42586278,0.35,31865025.849999994
Full CD: 90% target,CI,Côte d’Ivoire,2,25,CIV,Côte d'Ivoire,26811790,27478249,28160542,28873034,29603302,30344181,31095448,31857148,32630380,33415862,34211272,35016385,35831986,36657338,37489206,38326368,39169609,40018237,40870342,41725788,42586278,0.25,22760732.75
Full CD: 90% target,CI,Côte d’Ivoire,2.5,21,CIV,Côte d'Ivoire,26811790,27478249,28160542,28873034,29603302,30344181,31095448,31857148,32630380,33415862,34211272,35016385,35831986,36657338,37489206,38326368,39169609,40018237,40870342,41725788,42586278,0.21,19119015.509999998
Full CD: 90% target,CI,Côte d’Ivoire,3,17,CIV,Côte d'Ivoire,26811790,27478249,28160542,28873034,29603302,30344181,31095448,31857148,32630380,33415862,34211272,35016385,35831986,36657338,37489206,38326368,39169609,40018237,40870342,41725788,42586278,0.17,15477298.270000001
Full CD: 90% target,CI,Côte d’Ivoire,3.5,13,CIV,Côte d'Ivoire,26811790,27478249,28160542,28873034,29603302,30344181,31095448,31857148,32630380,33415862,34211272,35016385,35831986,36657338,37489206,38326368,39169609,40018237,40870342,41725788,42586278,0.13,11835581.030000001
Full CD: 90% target,CM,Cameroon,1,44,CMR,Cameroon,26491087,27198628,27914536,28647293,29394433,30150781,30914482,31686360,32466454,33255398,34051102,34852730,35661603,36480529,37308723,38142790,38983916,39833668,40690719,41554156,42424030,0.44,39802266.24
Full CD: 90% target,CM,Cameroon,1.5,35,CMR,Cameroon,26491087,27198628,27914536,28647293,29394433,30150781,30914482,31686360,32466454,33255398,34051102,34852730,35661603,36480529,37308723,38142790,38983916,39833668,40690719,41554156,42424030,0.35,31660893.599999998
Full CD: 90% target,CM,Cameroon,2,25,CMR,Cameroon,26491087,27198628,27914536,28647293,29394433,30150781,30914482,31686360,32466454,33255398,34051102,34852730,35661603,36480529,37308723,38142790,38983916,39833668,40690719,41554156,42424030,0.25,22614924
Full CD: 90% target,CM,Cameroon,2.5,21,CMR,Cameroon,26491087,27198628,27914536,28647293,29394433,30150781,30914482,31686360,32466454,33255398,34051102,34852730,35661603,36480529,37308723,38142790,38983916,39833668,40690719,41554156,42424030,0.21,18996536.16
Full CD: 90% target,CM,Cameroon,3,17,CMR,Cameroon,26491087,27198628,27914536,28647293,29394433,30150781,30914482,31686360,32466454,33255398,34051102,34852730,35661603,36480529,37308723,38142790,38983916,39833668,40690719,41554156,42424030,0.17,15378148.32
Full CD: 90% target,CM,Cameroon,3.5,13,CMR,Cameroon,26491087,27198628,27914536,28647293,29394433,30150781,30914482,31686360,32466454,33255398,34051102,34852730,35661603,36480529,37308723,38142790,38983916,39833668,40690719,41554156,42424030,0.13,11759760.48
Full CD: 90% target,GA,Gabon,1,50,GAB,Gabon,2292573,2341179,2388992,2436566,2484558,2532884,2581236,2629578,2677790,2726063,2774522,2823293,2872311,2921510,2970796,3020240,3069919,3119671,3169407,3219237,3269247,0.5,3799339
Full CD: 90% target,GA,Gabon,1.5,40,GAB,Gabon,2292573,2341179,2388992,2436566,2484558,2532884,2581236,2629578,2677790,2726063,2774522,2823293,2872311,2921510,2970796,3020240,3069919,3119671,3169407,3219237,3269247,0.4,3039471.2
Full CD: 90% target,GA,Gabon,2,29,GAB,Gabon,2292573,2341179,2388992,2436566,2484558,2532884,2581236,2629578,2677790,2726063,2774522,2823293,2872311,2921510,2970796,3020240,3069919,3119671,3169407,3219237,3269247,0.29,2203616.62
Full CD: 90% target,GA,Gabon,2.5,24,GAB,Gabon,2292573,2341179,2388992,2436566,2484558,2532884,2581236,2629578,2677790,2726063,2774522,2823293,2872311,2921510,2970796,3020240,3069919,3119671,3169407,3219237,3269247,0.24,1823682.7200000002
Full CD: 90% target,GA,Gabon,3,21,GAB,Gabon,2292573,2341179,2388992,2436566,2484558,2532884,2581236,2629578,2677790,2726063,2774522,2823293,2872311,2921510,2970796,3020240,3069919,3119671,3169407,3219237,3269247,0.21,1595722.38
Full CD: 90% target,GA,Gabon,3.5,17,GAB,Gabon,2292573,2341179,2388992,2436566,2484558,2532884,2581236,2629578,2677790,2726063,2774522,2823293,2872311,2921510,2970796,3020240,3069919,3119671,3169407,3219237,3269247,0.17,1291775.2600000002
Full CD: 90% target,GH,Ghana,1,50,GHA,Ghana,32180402,32833031.000000004,33475870.000000004,34121985,34777522,35439785,36102736,36767488,37435099,38104805,38775850,39447704,40121418,40797660,41475941,42158202,42844158,43533064,44223240,44910363,45595915,0.5,53160021.5
Full CD: 90% target,GH,Ghana,1.5,40,GHA,Ghana,32180402,32833031.000000004,33475870.000000004,34121985,34777522,35439785,36102736,36767488,37435099,38104805,38775850,39447704,40121418,40797660,41475941,42158202,42844158,43533064,44223240,44910363,45595915,0.4,42528017.2
Full CD: 90% target,GH,Ghana,2,29,GHA,Ghana,32180402,32833031.000000004,33475870.000000004,34121985,34777522,35439785,36102736,36767488,37435099,38104805,38775850,39447704,40121418,40797660,41475941,42158202,42844158,43533064,44223240,44910363,45595915,0.29,30832812.47
Full CD: 90% target,GH,Ghana,2.5,24,GHA,Ghana,32180402,32833031.000000004,33475870.000000004,34121985,34777522,35439785,36102736,36767488,37435099,38104805,38775850,39447704,40121418,40797660,41475941,42158202,42844158,43533064,44223240,44910363,45595915,0.24,25516810.32
Full CD: 90% target,GH,Ghana,3,21,GHA,Ghana,32180402,32833031.000000004,33475870.000000004,34121985,34777522,35439785,36102736,36767488,37435099,38104805,38775850,39447704,40121418,40797660,41475941,42158202,42844158,43533064,44223240,44910363,45595915,0.21,22327209.029999997
Full CD: 90% target,GH,Ghana,3.5,17,GHA,Ghana,32180402,32833031.000000004,33475870.000000004,34121985,34777522,35439785,36102736,36767488,37435099,38104805,38775850,39447704,40121418,40797660,41475941,42158202,42844158,43533064,44223240,44910363,45595915,0.17,18074407.310000002
Full CD: 90% target,GM,Gambia,1,46,GMB,Gambia,2573995,2639916,2705992,2773168,2841804,2911208,2981096,3051308,3121685,3192412,3263651,3335154,3406846,3478942,3551235,3623616,3696214,3768766,3841110,3913159,3984778,0.46,4017689.6800000006
Full CD: 90% target,GM,Gambia,1.5,37,GMB,Gambia,2573995,2639916,2705992,2773168,2841804,2911208,2981096,3051308,3121685,3192412,3263651,3335154,3406846,3478942,3551235,3623616,3696214,3768766,3841110,3913159,3984778,0.37,3231619.96
Full CD: 90% target,GM,Gambia,2,29,GMB,Gambia,2573995,2639916,2705992,2773168,2841804,2911208,2981096,3051308,3121685,3192412,3263651,3335154,3406846,3478942,3551235,3623616,3696214,3768766,3841110,3913159,3984778,0.29,2532891.32
Full CD: 90% target,GM,Gambia,2.5,22,GMB,Gambia,2573995,2639916,2705992,2773168,2841804,2911208,2981096,3051308,3121685,3192412,3263651,3335154,3406846,3478942,3551235,3623616,3696214,3768766,3841110,3913159,3984778,0.22,1921503.7600000002
Full CD: 90% target,GM,Gambia,3,18,GMB,Gambia,2573995,2639916,2705992,2773168,2841804,2911208,2981096,3051308,3121685,3192412,3263651,3335154,3406846,3478942,3551235,3623616,3696214,3768766,3841110,3913159,3984778,0.18,1572139.44
Full CD: 90% target,GM,Gambia,3.5,19,GMB,Gambia,2573995,2639916,2705992,2773168,2841804,2911208,2981096,3051308,3121685,3192412,3263651,3335154,3406846,3478942,3551235,3623616,3696214,3768766,3841110,3913159,3984778,0.19,1659480.52
Full CD: 90% target,GN,Guinea,1,46,GIN,Guinea,13205152,13531906,13859340,14190612,14528770,14873052,15220392,15568760,15918453,16269856,16622387.999999998,16976053,17330988,17687444,18044749,18402322,18759589,19115845,19471305,19827660,20185302,0.46,20526218.44
Full CD: 90% target,GN,Guinea,1.5,37,GIN,Guinea,13205152,13531906,13859340,14190612,14528770,14873052,15220392,15568760,15918453,16269856,16622387.999999998,16976053,17330988,17687444,18044749,18402322,18759589,19115845,19471305,19827660,20185302,0.37,16510219.18
Full CD: 90% target,GN,Guinea,2,29,GIN,Guinea,13205152,13531906,13859340,14190612,14528770,14873052,15220392,15568760,15918453,16269856,16622387.999999998,16976053,17330988,17687444,18044749,18402322,18759589,19115845,19471305,19827660,20185302,0.29,12940442.059999999
Full CD: 90% target,GN,Guinea,2.5,22,GIN,Guinea,13205152,13531906,13859340,14190612,14528770,14873052,15220392,15568760,15918453,16269856,16622387.999999998,16976053,17330988,17687444,18044749,18402322,18759589,19115845,19471305,19827660,20185302,0.22,9816887.08
Full CD: 90% target,GN,Guinea,3,18,GIN,Guinea,13205152,13531906,13859340,14190612,14528770,14873052,15220392,15568760,15918453,16269856,16622387.999999998,16976053,17330988,17687444,18044749,18402322,18759589,19115845,19471305,19827660,20185302,0.18,8031998.52
Full CD: 90% target,GN,Guinea,3.5,19,GIN,Guinea,13205152,13531906,13859340,14190612,14528770,14873052,15220392,15568760,15918453,16269856,16622387.999999998,16976053,17330988,17687444,18044749,18402322,18759589,19115845,19471305,19827660,20185302,0.19,8478220.66
Full CD: 90% target,KE,Kenya,1,50,KEN,Kenya,51985780,53005614,54027487,55100586,56203030,57323930,58457378,59604431,60762923,61929864,63103942,64284466,65470260,66655944,67839692,69018977,70186445,71342689,72493659,73634414,74757978,0.5,85992169
Full CD: 90% target,KE,Kenya,1.5,40,KEN,Kenya,51985780,53005614,54027487,55100586,56203030,57323930,58457378,59604431,60762923,61929864,63103942,64284466,65470260,66655944,67839692,69018977,70186445,71342689,72493659,73634414,74757978,0.4,68793735.2
Full CD: 90% target,KE,Kenya,2,29,KEN,Kenya,51985780,53005614,54027487,55100586,56203030,57323930,58457378,59604431,60762923,61929864,63103942,64284466,65470260,66655944,67839692,69018977,70186445,71342689,72493659,73634414,74757978,0.29,49875458.019999996
Full CD: 90% target,KE,Kenya,2.5,24,KEN,Kenya,51985780,53005614,54027487,55100586,56203030,57323930,58457378,59604431,60762923,61929864,63103942,64284466,65470260,66655944,67839692,69018977,70186445,71342689,72493659,73634414,74757978,0.24,41276241.12
Full CD: 90% target,KE,Kenya,3,21,KEN,Kenya,51985780,53005614,54027487,55100586,56203030,57323930,58457378,59604431,60762923,61929864,63103942,64284466,65470260,66655944,67839692,69018977,70186445,71342689,72493659,73634414,74757978,0.21,36116710.98
Full CD: 90% target,KE,Kenya,3.5,17,KEN,Kenya,51985780,53005614,54027487,55100586,56203030,57323930,58457378,59604431,60762923,61929864,63103942,64284466,65470260,66655944,67839692,69018977,70186445,71342689,72493659,73634414,74757978,0.17,29237337.460000005
Full CD: 90% target,KM,Comoros,1,44,COM,Comoros,806166,821626,836774,852075,867604,883075,898473,913810,929073,944276,959412,974456,989460,1004456,1019412,1034320.9999999999,1049114,1063780,1078375,1092920,1107417,0.44,1165626.88
Full CD: 90% target,KM,Comoros,1.5,35,COM,Comoros,806166,821626,836774,852075,867604,883075,898473,913810,929073,944276,959412,974456,989460,1004456,1019412,1034320.9999999999,1049114,1063780,1078375,1092920,1107417,0.35,927203.2
Full CD: 90% target,KM,Comoros,2,25,COM,Comoros,806166,821626,836774,852075,867604,883075,898473,913810,929073,944276,959412,974456,989460,1004456,1019412,1034320.9999999999,1049114,1063780,1078375,1092920,1107417,0.25,662288
Full CD: 90% target,KM,Comoros,2.5,21,COM,Comoros,806166,821626,836774,852075,867604,883075,898473,913810,929073,944276,959412,974456,989460,1004456,1019412,1034320.9999999999,1049114,1063780,1078375,1092920,1107417,0.21,556321.9199999999
Full CD: 90% target,KM,Comoros,3,17,COM,Comoros,806166,821626,836774,852075,867604,883075,898473,913810,929073,944276,959412,974456,989460,1004456,1019412,1034320.9999999999,1049114,1063780,1078375,1092920,1107417,0.17,450355.8400000001
Full CD: 90% target,KM,Comoros,3.5,13,COM,Comoros,806166,821626,836774,852075,867604,883075,898473,913810,929073,944276,959412,974456,989460,1004456,1019412,1034320.9999999999,1049114,1063780,1078375,1092920,1107417,0.13,344389.76
Full CD: 90% target,LR,Liberia,1,47,LBR,Liberia,5087584,5193416,5302681,5418376,5536949,5657228,5779303,5902858,6028036,6154516,6282074,6410626,6539863,6670120,6800916,6932308,7064345,7196804,7329593,7462143,7594350,0.47,7977535.6
Full CD: 90% target,LR,Liberia,1.5,38,LBR,Liberia,5087584,5193416,5302681,5418376,5536949,5657228,5779303,5902858,6028036,6154516,6282074,6410626,6539863,6670120,6800916,6932308,7064345,7196804,7329593,7462143,7594350,0.38,6449922.4
Full CD: 90% target,LR,Liberia,2,30,LBR,Liberia,5087584,5193416,5302681,5418376,5536949,5657228,5779303,5902858,6028036,6154516,6282074,6410626,6539863,6670120,6800916,6932308,7064345,7196804,7329593,7462143,7594350,0.3,5092044
Full CD: 90% target,LR,Liberia,2.5,24,LBR,Liberia,5087584,5193416,5302681,5418376,5536949,5657228,5779303,5902858,6028036,6154516,6282074,6410626,6539863,6670120,6800916,6932308,7064345,7196804,7329593,7462143,7594350,0.24,4073635.2
Full CD: 90% target,LR,Liberia,3,19,LBR,Liberia,5087584,5193416,5302681,5418376,5536949,5657228,5779303,5902858,6028036,6154516,6282074,6410626,6539863,6670120,6800916,6932308,7064345,7196804,7329593,7462143,7594350,0.19,3224961.2
Full CD: 90% target,LR,Liberia,3.5,15,LBR,Liberia,5087584,5193416,5302681,5418376,5536949,5657228,5779303,5902858,6028036,6154516,6282074,6410626,6539863,6670120,6800916,6932308,7064345,7196804,7329593,7462143,7594350,0.15,2546022
Full CD: 90% target,MG,Madagascar,1,47,MDG,Madagascar,28225177,28915653,29611714,30325732,31056610,31797306,32544738,33299316,34061942,34830840,35604443,36382790,37165274,37952413,38742689,39534122,40326745,41120987,41918816,42720774,43524300,0.47,44837367.379999995
Full CD: 90% target,MG,Madagascar,1.5,38,MDG,Madagascar,28225177,28915653,29611714,30325732,31056610,31797306,32544738,33299316,34061942,34830840,35604443,36382790,37165274,37952413,38742689,39534122,40326745,41120987,41918816,42720774,43524300,0.38,36251488.519999996
Full CD: 90% target,MG,Madagascar,2,30,MDG,Madagascar,28225177,28915653,29611714,30325732,31056610,31797306,32544738,33299316,34061942,34830840,35604443,36382790,37165274,37952413,38742689,39534122,40326745,41120987,41918816,42720774,43524300,0.3,28619596.199999996
Full CD: 90% target,MG,Madagascar,2.5,24,MDG,Madagascar,28225177,28915653,29611714,30325732,31056610,31797306,32544738,33299316,34061942,34830840,35604443,36382790,37165274,37952413,38742689,39534122,40326745,41120987,41918816,42720774,43524300,0.24,22895676.96
Full CD: 90% target,MG,Madagascar,3,19,MDG,Madagascar,28225177,28915653,29611714,30325732,31056610,31797306,32544738,33299316,34061942,34830840,35604443,36382790,37165274,37952413,38742689,39534122,40326745,41120987,41918816,42720774,43524300,0.19,18125744.259999998
Full CD: 90% target,MG,Madagascar,3.5,15,MDG,Madagascar,28225177,28915653,29611714,30325732,31056610,31797306,32544738,33299316,34061942,34830840,35604443,36382790,37165274,37952413,38742689,39534122,40326745,41120987,41918816,42720774,43524300,0.15,14309798.099999998
Full CD: 90% target,ML,Mali,1,46,MLI,Mali,21224040,21904983,22593590,23293698,24015789,24758658,25518081,26292781,27083625,27890510,28712294,29550408,30404609,31272674,32155238,33051142,33959625,34881647,35811410,36745659,37687790,0.46,34174562.88
Full CD: 90% target,ML,Mali,1.5,37,MLI,Mali,21224040,21904983,22593590,23293698,24015789,24758658,25518081,26292781,27083625,27890510,28712294,29550408,30404609,31272674,32155238,33051142,33959625,34881647,35811410,36745659,37687790,0.37,27488235.36
Full CD: 90% target,ML,Mali,2,29,MLI,Mali,21224040,21904983,22593590,23293698,24015789,24758658,25518081,26292781,27083625,27890510,28712294,29550408,30404609,31272674,32155238,33051142,33959625,34881647,35811410,36745659,37687790,0.29,21544833.119999997
